experimental_id,colony_id,position_virus,treatment,treatment_nr,video_position,feeding_session,camera,block,position_on_video,time_first_ant_left,time_first_ant_right,second,side_of_first_ant,feeding_side,event_id,feeding_annotation_end,feeding_start,feeding_end,f2_start,f2_end,f3_start,f3_end,f4_start,f4_end,feeding_duration
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r9,01:02:00.000,00:28:30.200,00:29:26.600,NA,NA,NA,NA,NA,NA,00:00:56.400
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r10,01:02:00.000,00:28:33.600,00:29:52.560,NA,NA,NA,NA,NA,NA,00:01:18.960
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r11,01:02:00.000,00:29:22.120,00:30:43.560,NA,NA,NA,NA,NA,NA,00:01:21.440
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r12,01:02:00.000,00:30:38.240,00:31:14.120,NA,NA,NA,NA,NA,NA,00:00:35.880
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r13,01:02:00.000,00:31:09.680,00:32:05.519,NA,NA,NA,NA,NA,NA,00:00:55.839
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r14,01:02:00.000,00:33:40.560,00:35:22.240,NA,NA,NA,NA,NA,NA,00:01:41.680
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r15,01:02:00.000,00:34:47.280,00:38:00.519,NA,NA,NA,NA,NA,NA,00:03:13.239
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r16,01:02:00.000,00:35:25.640,00:36:39.880,NA,NA,NA,NA,NA,NA,00:01:14.240
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r17,01:02:00.000,00:36:49.480,00:37:39.400,NA,NA,NA,NA,NA,NA,00:00:49.920
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r18,01:02:00.000,00:37:44.320,00:38:52.519,NA,NA,NA,NA,NA,NA,00:01:08.199
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r19,01:02:00.000,00:40:06.720,00:41:50.920,NA,NA,NA,NA,NA,NA,00:01:44.200
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r20,01:02:00.000,00:41:28.039,00:42:22.200,NA,NA,NA,NA,NA,NA,00:00:54.161
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r21,01:02:00.000,00:42:41.000,00:43:43.200,NA,NA,NA,NA,NA,NA,00:01:02.200
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r22,01:02:00.000,00:44:48.400,00:46:44.320,NA,NA,NA,NA,NA,NA,00:01:55.920
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r23,01:02:00.000,00:47:27.960,00:49:16.559,NA,NA,NA,NA,NA,NA,00:01:48.599
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r24,01:02:00.000,00:49:04.480,00:50:26.760,NA,NA,NA,NA,NA,NA,00:01:22.280
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r25,01:02:00.000,00:53:41.240,00:55:14.519,NA,NA,NA,NA,NA,NA,00:01:33.279
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r26,01:02:00.000,01:00:34.000,01:01:44.480,NA,NA,NA,NA,NA,NA,00:01:10.480
NA,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,r,r27,01:02:00.000,01:00:48.480,01:02:11.280,NA,NA,NA,NA,NA,NA,00:01:22.800
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l1,01:02:00.000,00:01:01.720,00:01:58.920,00:02:17.560,00:02:40.719,NA,NA,NA,NA,00:01:20.359
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l2,01:02:00.000,00:01:50.880,00:02:03.040,00:02:35.240,00:02:47.439,00:03:04.960,00:03:10.360,NA,NA,00:00:29.759
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l3,01:02:00.000,00:07:20.360,00:08:05.360,00:08:29.920,00:09:18.040,NA,NA,NA,NA,00:01:33.120
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l4,01:02:00.000,00:07:54.280,00:08:37.399,00:08:51.680,00:09:35.200,NA,NA,NA,NA,00:01:26.639
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l5,01:02:00.000,00:10:50.240,00:11:20.759,00:11:39.120,00:12:31.480,NA,NA,NA,NA,00:01:22.879
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l6,01:02:00.000,00:10:53.080,00:11:05.440,NA,NA,NA,NA,NA,NA,00:00:12.360
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l7,01:02:00.000,00:11:03.720,00:11:12.759,00:11:28.800,00:11:46.920,00:12:00.879,00:12:31.639,NA,NA,00:00:57.919
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l8,01:02:00.000,00:11:31.200,00:12:51.560,NA,NA,NA,NA,NA,NA,00:01:20.360
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l9,01:02:00.000,00:11:32.080,00:13:09.840,NA,NA,NA,NA,NA,NA,00:01:37.760
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l10,01:02:00.000,00:11:30.000,00:13:00.879,NA,NA,NA,NA,NA,NA,00:01:30.879
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l11,01:02:00.000,00:12:38.440,00:13:42.800,NA,NA,NA,NA,NA,NA,00:01:04.360
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l12,01:02:00.000,00:16:07.280,00:16:47.800,00:17:05.640,00:17:51.320,NA,NA,NA,NA,00:01:26.200
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l13,01:02:00.000,00:16:15.280,00:16:47.480,NA,NA,NA,NA,NA,NA,00:00:32.200
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l14,01:02:00.000,00:16:47.000,00:16:56.800,00:17:07.720,00:19:01.320,NA,NA,NA,NA,00:02:03.400
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l15,01:02:00.000,00:17:22.120,00:19:10.279,NA,NA,NA,NA,NA,NA,00:01:48.159
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l16,01:02:00.000,00:17:46.880,00:19:30.600,00:20:01.279,00:20:45.200,NA,NA,NA,NA,00:02:27.641
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l17,01:02:00.000,00:17:35.400,00:19:11.680,NA,NA,NA,NA,NA,NA,00:01:36.280
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l18,01:02:00.000,00:18:21.120,00:19:51.000,NA,NA,NA,NA,NA,NA,00:01:29.880
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l19,01:02:00.000,00:20:17.680,00:21:04.360,NA,NA,NA,NA,NA,NA,00:00:46.680
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l20,01:02:00.000,00:20:41.720,00:21:57.720,00:22:11.400,00:23:50.720,NA,NA,NA,NA,00:02:55.320
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l21,01:02:00.000,00:20:55.960,00:22:34.200,NA,NA,NA,NA,NA,NA,00:01:38.240
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l22,01:02:00.000,00:24:04.279,00:25:30.440,NA,NA,NA,NA,NA,NA,00:01:26.161
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l23,01:02:00.000,00:24:16.640,00:26:47.120,NA,NA,NA,NA,NA,NA,00:02:30.480
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l24,01:02:00.000,00:25:16.360,00:27:01.400,00:27:35.240,00:28:12.720,NA,NA,NA,NA,00:02:22.520
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l25,01:02:00.000,00:29:21.360,00:30:09.600,NA,NA,NA,NA,NA,NA,00:00:48.240
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l26,01:02:00.000,00:29:31.519,00:30:08.240,00:34:21.480,00:35:11.559,NA,NA,NA,NA,00:01:26.800
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l27,01:02:00.000,00:30:14.080,00:33:07.120,NA,NA,NA,NA,NA,NA,00:02:53.040
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l28,01:02:00.000,00:31:50.360,00:33:35.560,NA,NA,NA,NA,NA,NA,00:01:45.200
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l29,01:02:00.000,00:32:44.360,00:36:46.960,NA,NA,NA,NA,NA,NA,00:04:02.600
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l30,01:02:00.000,00:33:16.920,00:35:18.039,NA,NA,NA,NA,NA,NA,00:02:01.119
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l31,01:02:00.000,00:34:22.200,00:35:33.960,NA,NA,NA,NA,NA,NA,00:01:11.760
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l32,01:02:00.000,00:35:13.200,00:36:12.440,NA,NA,NA,NA,NA,NA,00:00:59.240
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l33,01:02:00.000,00:38:16.240,00:39:39.800,NA,NA,NA,NA,NA,NA,00:01:23.560
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l34,01:02:00.000,00:41:22.720,00:42:13.920,NA,NA,NA,NA,NA,NA,00:00:51.200
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l35,01:02:00.000,00:41:48.760,00:42:27.559,00:42:44.480,00:44:16.240,NA,NA,NA,NA,00:02:10.559
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l36,01:02:00.000,00:41:52.200,00:43:06.440,NA,NA,NA,NA,NA,NA,00:01:14.240
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l37,01:02:00.000,00:43:38.519,00:46:37.599,NA,NA,NA,NA,NA,NA,00:02:59.080
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l38,01:02:00.000,00:44:13.640,00:47:22.320,NA,NA,NA,NA,NA,NA,00:03:08.680
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l39,01:02:00.000,00:46:29.599,00:47:25.640,00:48:28.720,00:49:16.480,NA,NA,NA,NA,00:01:43.801
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l40,01:02:00.000,00:48:28.400,00:49:24.240,NA,NA,NA,NA,NA,NA,00:00:55.840
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l41,01:02:00.000,00:49:36.200,00:50:22.440,NA,NA,NA,NA,NA,NA,00:00:46.240
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l42,01:02:00.000,00:50:07.559,00:52:34.600,NA,NA,NA,NA,NA,NA,00:02:27.041
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l43,01:02:00.000,00:52:04.440,00:52:37.840,00:52:52.160,00:53:13.800,00:53:28.400,00:53:43.240,00:54:17.559,00:54:52.840,00:01:45.161
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l44,01:02:00.000,00:52:05.440,00:53:10.079,NA,NA,NA,NA,NA,NA,00:01:04.639
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l45,01:02:00.000,00:52:26.720,00:53:14.000,00:55:02.640,00:56:57.440,NA,NA,NA,NA,00:02:42.080
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l46,01:02:00.000,00:53:18.160,00:54:41.000,NA,NA,NA,NA,NA,NA,00:01:22.840
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l47,01:02:00.000,00:54:21.920,00:55:50.519,00:58:27.280,00:59:05.760,NA,NA,NA,NA,00:02:07.079
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l48,01:02:00.000,00:55:19.519,00:55:40.000,00:56:01.559,00:56:40.600,NA,NA,NA,NA,00:00:59.522
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l49,01:02:00.000,00:56:08.440,00:57:11.320,00:57:34.320,00:57:59.800,NA,NA,NA,NA,00:01:28.360
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l50,01:02:00.000,00:57:33.200,00:59:00.440,00:59:28.680,00:59:59.320,NA,NA,NA,NA,00:01:57.880
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l51,01:02:00.000,01:01:06.640,01:01:49.200,01:02:13.760,01:03:23.519,NA,NA,NA,NA,00:01:52.319
FC11,A50,left,lr,3,3,1,3,3,NA,00:00:27,00:00:01,l,r,l,l52,01:02:00.000,01:01:15.080,01:04:32.160,NA,NA,NA,NA,NA,NA,00:03:17.080
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,r,r1,01:02:00.000,00:01:07.200,00:01:45.920,NA,NA,NA,NA,NA,NA,00:00:38.720
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,r,r2,01:02:00.000,00:17:44.360,00:19:07.799,NA,NA,NA,NA,NA,NA,00:01:23.439
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,r,r3,01:02:00.000,00:20:20.519,00:21:18.360,00:21:46.680,00:23:17.759,NA,NA,NA,NA,00:02:28.920
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,r,r4,01:02:00.000,00:31:29.280,00:32:19.600,NA,NA,NA,NA,NA,NA,00:00:50.320
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,r,r5,01:02:00.000,00:41:38.280,00:42:42.400,NA,NA,NA,NA,NA,NA,00:01:04.120
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,r,r6,01:02:00.000,00:47:04.680,00:48:19.039,00:48:32.519,00:48:44.160,NA,NA,NA,NA,00:01:26.000
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l1,01:02:00.000,00:00:01.440,00:00:55.359,NA,NA,NA,NA,NA,NA,00:00:53.919
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l2,01:02:00.000,00:06:56.680,00:08:59.000,NA,NA,NA,NA,NA,NA,00:02:02.320
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l3,01:02:00.000,00:07:53.680,00:09:57.200,NA,NA,NA,NA,NA,NA,00:02:03.520
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l4,01:02:00.000,00:09:53.360,00:10:07.240,NA,NA,NA,NA,NA,NA,00:00:13.880
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l5,01:02:00.000,00:11:42.280,00:12:58.440,NA,NA,NA,NA,NA,NA,00:01:16.160
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l6,01:02:00.000,00:12:20.639,00:12:52.600,NA,NA,NA,NA,NA,NA,00:00:31.961
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l7,01:02:00.000,00:12:47.680,00:16:30.000,NA,NA,NA,NA,NA,NA,00:03:42.320
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l8,01:02:00.000,00:12:55.440,00:15:03.040,NA,NA,NA,NA,NA,NA,00:02:07.600
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l9,01:02:00.000,00:13:02.680,00:15:28.600,NA,NA,NA,NA,NA,NA,00:02:25.920
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l10,01:02:00.000,00:13:58.680,00:16:16.440,NA,NA,NA,NA,NA,NA,00:02:17.760
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l11,01:02:00.000,00:15:46.360,00:17:46.799,NA,NA,NA,NA,NA,NA,00:02:00.439
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l12,01:02:00.000,00:15:54.000,00:17:08.360,NA,NA,NA,NA,NA,NA,00:01:14.360
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l13,01:02:00.000,00:17:33.039,00:19:28.920,NA,NA,NA,NA,NA,NA,00:01:55.881
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l14,01:02:00.000,00:17:42.480,00:19:28.920,NA,NA,NA,NA,NA,NA,00:01:46.440
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l15,01:02:00.000,00:19:25.880,00:20:13.720,NA,NA,NA,NA,NA,NA,00:00:47.840
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l16,01:02:00.000,00:23:33.000,00:24:58.039,NA,NA,NA,NA,NA,NA,00:01:25.039
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l17,01:02:00.000,00:23:52.160,00:25:25.039,NA,NA,NA,NA,NA,NA,00:01:32.879
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l18,01:02:00.000,00:24:06.200,00:25:09.279,NA,NA,NA,NA,NA,NA,00:01:03.079
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l19,01:02:00.000,00:25:38.080,00:25:53.720,NA,NA,NA,NA,NA,NA,00:00:15.640
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l20,01:02:00.000,00:28:05.680,00:31:14.280,NA,NA,NA,NA,NA,NA,00:03:08.600
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l21,01:02:00.000,00:28:11.200,00:29:53.160,NA,NA,NA,NA,NA,NA,00:01:41.960
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l22,01:02:00.000,00:29:23.600,00:29:38.480,NA,NA,NA,NA,NA,NA,00:00:14.880
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l23,01:02:00.000,00:30:16.000,00:31:28.480,NA,NA,NA,NA,NA,NA,00:01:12.480
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l24,01:02:00.000,00:31:17.920,00:32:29.400,NA,NA,NA,NA,NA,NA,00:01:11.480
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l25,01:02:00.000,00:31:42.360,00:33:36.120,NA,NA,NA,NA,NA,NA,00:01:53.760
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l26,01:02:00.000,00:33:05.000,00:33:26.280,NA,NA,NA,NA,NA,NA,00:00:21.280
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l27,01:02:00.000,00:33:19.240,00:35:06.039,NA,NA,NA,NA,NA,NA,00:01:46.799
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l28,01:02:00.000,00:33:53.720,00:35:41.880,NA,NA,NA,NA,NA,NA,00:01:48.160
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l29,01:02:00.000,00:39:27.680,00:40:59.800,NA,NA,NA,NA,NA,NA,00:01:32.120
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l30,01:02:00.000,00:41:51.320,00:43:12.039,NA,NA,NA,NA,NA,NA,00:01:20.719
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l31,01:02:00.000,00:45:05.240,00:45:16.760,NA,NA,NA,NA,NA,NA,00:00:11.520
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l32,01:02:00.000,00:46:20.840,00:47:17.280,NA,NA,NA,NA,NA,NA,00:00:56.440
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l33,01:02:00.000,00:46:54.240,00:48:34.400,NA,NA,NA,NA,NA,NA,00:01:40.160
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l34,01:02:00.000,00:49:27.640,00:51:44.840,NA,NA,NA,NA,NA,NA,00:02:17.200
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l35,01:02:00.000,00:49:37.800,00:50:21.440,NA,NA,NA,NA,NA,NA,00:00:43.640
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l36,01:02:00.000,00:51:34.559,00:52:53.200,NA,NA,NA,NA,NA,NA,00:01:18.641
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l37,01:02:00.000,00:55:08.480,00:56:24.640,NA,NA,NA,NA,NA,NA,00:01:16.160
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l38,01:02:00.000,00:55:26.240,00:55:57.800,NA,NA,NA,NA,NA,NA,00:00:31.560
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l39,01:02:00.000,00:55:49.880,00:57:35.160,NA,NA,NA,NA,NA,NA,00:01:45.280
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l40,01:02:00.000,00:57:42.519,00:58:11.840,00:58:24.080,00:59:31.760,NA,NA,NA,NA,00:01:37.001
FC12,A78,left,ll,4,4,1,4,3,NA,00:00:01,00:00:53,r,l,l,l41,01:02:00.000,00:59:38.280,01:00:37.880,NA,NA,NA,NA,NA,NA,00:00:59.600
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r1,01:48:00.000,00:07:50.280,00:07:59.240,NA,NA,NA,NA,NA,NA,00:00:08.960
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r2,01:48:00.000,00:10:04.560,00:10:43.360,NA,NA,NA,NA,NA,NA,00:00:38.800
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r3,01:48:00.000,00:11:42.879,00:12:52.759,NA,NA,NA,NA,NA,NA,00:01:09.880
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r4,01:48:00.000,00:12:11.759,00:13:00.920,NA,NA,NA,NA,NA,NA,00:00:49.161
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r5,01:48:00.000,00:12:20.600,00:12:26.920,00:12:49.879,00:13:14.840,NA,NA,NA,NA,00:00:31.281
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r6,01:48:00.000,00:14:24.680,00:15:58.240,NA,NA,NA,NA,NA,NA,00:01:33.560
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r7,01:48:00.000,00:14:37.480,00:15:34.879,00:15:43.440,00:16:30.800,NA,NA,NA,NA,00:01:44.759
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r8,01:48:00.000,00:16:57.800,00:19:19.279,NA,NA,NA,NA,NA,NA,00:02:21.479
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r9,01:48:00.000,00:20:06.160,00:20:39.640,00:21:06.480,00:21:40.400,00:23:12.799,00:23:57.480,NA,NA,00:01:52.081
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r10,01:48:00.000,00:20:15.160,00:22:46.120,NA,NA,NA,NA,NA,NA,00:02:30.960
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r11,01:48:00.000,00:26:30.080,00:27:25.440,NA,NA,NA,NA,NA,NA,00:00:55.360
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r12,01:48:00.000,00:29:20.600,00:30:18.600,NA,NA,NA,NA,NA,NA,00:00:58.000
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r13,01:48:00.000,00:33:51.960,00:35:28.079,NA,NA,NA,NA,NA,NA,00:01:36.119
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r14,01:48:00.000,00:35:37.000,00:36:47.360,NA,NA,NA,NA,NA,NA,00:01:10.360
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r15,01:48:00.000,00:37:35.480,00:38:46.840,NA,NA,NA,NA,NA,NA,00:01:11.360
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r16,01:48:00.000,00:38:29.519,00:40:39.880,NA,NA,NA,NA,NA,NA,00:02:10.361
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r17,01:48:00.000,00:44:16.559,00:45:16.400,NA,NA,NA,NA,NA,NA,00:00:59.841
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r18,01:48:00.000,00:44:19.160,00:45:14.160,NA,NA,NA,NA,NA,NA,00:00:55.000
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r19,01:48:00.000,00:47:47.840,00:48:54.160,NA,NA,NA,NA,NA,NA,00:01:06.320
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r20,01:48:00.000,00:48:13.600,00:49:24.320,NA,NA,NA,NA,NA,NA,00:01:10.720
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r21,01:48:00.000,00:51:22.920,00:52:32.880,NA,NA,NA,NA,NA,NA,00:01:09.960
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r22,01:48:00.000,00:51:45.880,00:53:27.160,NA,NA,NA,NA,NA,NA,00:01:41.280
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r23,01:48:00.000,00:53:50.760,00:56:07.120,NA,NA,NA,NA,NA,NA,00:02:16.360
